,vignette,actor,infotype,use,inference,type
384,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
385,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
386,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web2
387,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
388,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
389,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
390,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
391,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,your emotional state or your mood,web2
392,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
393,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
394,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
395,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
396,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web2
397,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
398,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
399,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
400,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
401,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,your emotional state or your mood,web2
402,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
403,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
404,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
405,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
406,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,your emotional state or your mood,web2
407,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
408,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
409,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
410,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
411,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,your emotional state or your mood,web2
412,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
413,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
414,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
415,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
416,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web2
417,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
418,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
419,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
420,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
421,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,your emotional state or your mood,web2
422,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
423,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
424,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
425,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to improve services generally",new site,your location,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
426,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to improve services generally",new site,your location,to improve services generally,your emotional state or your mood,web2
427,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to improve services generally",new site,your location,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
428,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to improve services generally",new site,your location,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
429,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to improve services generally",new site,your location,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
430,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
431,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,your emotional state or your mood,web2
432,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
433,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
434,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
435,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
436,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web2
437,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
438,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
439,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
440,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
441,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web2
442,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
443,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
444,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
445,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to improve services generally",new site,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
446,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to improve services generally",new site,your search history,to improve services generally,your emotional state or your mood,web2
447,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to improve services generally",new site,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
448,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to improve services generally",new site,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
449,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to improve services generally",new site,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
450,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
451,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web2
452,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
453,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
454,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
455,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
456,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web2
457,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
458,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
459,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
460,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
461,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,your emotional state or your mood,web2
462,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
463,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web2
464,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The company keeps the new knowledge for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web2
465,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. The company keeps the new knowledge to improve services generally",new site,the data you included in your profile,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web2
466,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. The company keeps the new knowledge to improve services generally",new site,the data you included in your profile,to improve services generally,your emotional state or your mood,web2
467,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The company keeps the new knowledge to improve services generally",new site,the data you included in your profile,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web2
