,vignette,actor,infotype,use,inference,type
415,"A new site allows small trackers owned by a data broker to collect your likes, clicks and engagement online. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
416,"A new site allows small trackers owned by a data broker to collect your likes, clicks and engagement online. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
417,"A new site allows small trackers owned by a data broker to collect your likes, clicks and engagement online. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
418,"A new site allows small trackers owned by a data broker to collect your likes, clicks and engagement online. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
419,"A new site allows small trackers owned by a data broker to collect your likes, clicks and engagement online. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
420,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
421,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
422,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
423,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
424,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
425,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
426,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,your emotional state or your mood,web5
427,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
428,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
429,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
430,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
431,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,your emotional state or your mood,web5
432,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
433,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
434,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
435,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
436,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
437,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
438,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
439,"A new site allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
440,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
441,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
442,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
443,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
444,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
445,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
446,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,your emotional state or your mood,web5
447,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
448,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
449,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
450,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
451,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web5
452,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
453,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
454,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
455,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
456,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
457,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
458,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
459,"A new site allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
460,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
461,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
462,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
463,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
464,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
465,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,the data you included in your profile,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
466,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,the data you included in your profile,to improve services generally,your emotional state or your mood,web5
467,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,the data you included in your profile,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
468,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,the data you included in your profile,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
469,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,the data you included in your profile,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
470,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,the data you included in your profile,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
471,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,the data you included in your profile,to place ads targeted to you while on their site,your emotional state or your mood,web5
472,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,the data you included in your profile,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
473,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,the data you included in your profile,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
474,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,the data you included in your profile,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
475,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
476,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
477,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
478,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
479,"A new site allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
480,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
481,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
482,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
483,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
484,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
485,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
486,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web5
487,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
488,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
489,"A new site allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
