,vignette,actor,infotype,use,inference,type
384,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
385,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
386,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web4
387,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
388,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
389,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
390,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
391,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,your emotional state or your mood,web4
392,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
393,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
394,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
395,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
396,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
397,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
398,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
399,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
400,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
401,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
402,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
403,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
404,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
405,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,"your likes, clicks and engagement online",to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
406,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,"your likes, clicks and engagement online",to improve services generally,your emotional state or your mood,web4
407,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,"your likes, clicks and engagement online",to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
408,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,"your likes, clicks and engagement online",to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
409,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,"your likes, clicks and engagement online",to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
410,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
411,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,your emotional state or your mood,web4
412,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
413,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
414,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
415,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
416,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
417,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
418,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
419,"A new site collects your your likes, clicks and engagement online. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
420,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
421,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
422,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
423,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
424,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your location,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
425,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
426,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,your emotional state or your mood,web4
427,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
428,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
429,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your location,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
430,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
431,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,your emotional state or your mood,web4
432,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
433,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
434,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your location,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
435,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
436,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
437,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
438,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
439,"A new site collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
440,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
441,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
442,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
443,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
444,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",new site,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
445,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
446,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,your emotional state or your mood,web4
447,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
448,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
449,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",new site,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
450,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
451,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web4
452,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
453,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
454,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",new site,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
455,"A new site collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
