,vignette,actor,infotype,use,inference,type
385,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
386,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web3
387,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
388,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
389,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
390,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
391,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,your emotional state or your mood,web3
392,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
393,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
394,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
395,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
396,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web3
397,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
398,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
399,"A social media site focussed on sharing photos or videos collects your your web activity including browsing or purchase history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",social media site focussed on sharing photos or videos,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
400,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
401,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,your emotional state or your mood,web3
402,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
403,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
404,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,"your likes, clicks and engagement online",for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
405,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
406,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,your emotional state or your mood,web3
407,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
408,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
409,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,"your likes, clicks and engagement online",to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
410,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
411,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,your emotional state or your mood,web3
412,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
413,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
414,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,"your likes, clicks and engagement online",to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
415,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
416,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web3
417,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
418,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
419,"A new site collects your your likes, clicks and engagement online. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,"your likes, clicks and engagement online","to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
420,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
421,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,your emotional state or your mood,web3
422,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
423,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
424,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your location,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
425,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your location,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
426,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your location,to improve services generally,your emotional state or your mood,web3
427,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your location,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
428,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your location,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
429,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your location,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
430,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
431,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,your emotional state or your mood,web3
432,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
433,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
434,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your location,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
435,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
436,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web3
437,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
438,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
439,"A new site collects your your location. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
440,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
441,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web3
442,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
443,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
444,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
445,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
446,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your search history,to improve services generally,your emotional state or your mood,web3
447,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
448,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
449,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to improve services generally",new site,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
450,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
451,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web3
452,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
453,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
454,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to place ads targeted to you while on their site",new site,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
455,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
456,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web3
457,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web3
458,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web3
459,"A new site collects your your search history. Based on your collected data and people similar to you, the company is able to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). A data brker is allowed to purchase this new knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution)",new site,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web3
460,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your demographics such as age, gender, race, family status, income, sexual orientation etc.. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web3
461,"A new site collects your the data you included in your profile. Based on your collected data and people similar to you, the company is able to infer your your emotional state or your mood. A data brker is allowed to purchase this new knowledge about you and others in order for others to place ads targeted to you while you are online later",new site,the data you included in your profile,for others to place ads targeted to you while you are online later,your emotional state or your mood,web3
